2020-10-06 10:55:31,127 ERROR   :连接数据库失败：juparty-business
2020-10-06 14:21:38,836 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '1c528b1ca97f4495a72f8376d967e710', 'auth': '1c528b1ca97f4495a72f8376d967e710'}
2020-10-06 14:21:38,836 INFO    :请求体：{"phone": "15361899673", "smsCode": "123456", "deviceId": "tester_eden_15361899673"}
2020-10-06 14:21:38,836 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'XF0coXcmCU2H2Ca6mIVa+iA7fFAWq+iK0JV7dcsNaLM=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 162614, 'userCode': 162614, 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'phone': '15361899673', 'showFun': 1, 'nickname': '用户162614', 'age': 0, 'isRegister': 1, 'status': 0}}
2020-10-06 14:21:38,855 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:21:38,855 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'auth': 'f71b7cec25fa44faa49f9dcf5ba24cfa'}
2020-10-06 14:21:38,855 INFO    :请求体：{}
2020-10-06 14:21:38,856 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1087039'}}
2020-10-06 14:21:38,877 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:21:38,878 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'auth': 'f71b7cec25fa44faa49f9dcf5ba24cfa'}
2020-10-06 14:21:38,878 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601969900000, "expectStartTime": 1601966400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1087039", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:21:38,878 INFO    :响应体：{'code': 6018, 'msg': '用户未实名认证', 'result': {}}
2020-10-06 14:21:38,894 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:21:38,894 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'auth': 'f71b7cec25fa44faa49f9dcf5ba24cfa'}
2020-10-06 14:21:38,894 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:21:38,895 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:38,908 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:21:38,908 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'auth': 'f71b7cec25fa44faa49f9dcf5ba24cfa'}
2020-10-06 14:21:38,909 INFO    :请求体：{"partyId": null}
2020-10-06 14:21:38,909 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:39,084 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:21:39,085 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'f71b7cec25fa44faa49f9dcf5ba24cfa', 'auth': 'f71b7cec25fa44faa49f9dcf5ba24cfa'}
2020-10-06 14:21:39,086 INFO    :请求体：{"phone": "15361899674", "smsCode": "123456", "deviceId": "tester_eden_15361899674"}
2020-10-06 14:21:39,086 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'L03qKrq0V5mFcHFiCKZpqSA7fFAWq+iKjLteJO3OWlU=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 980345, 'userCode': 980345, 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'phone': '15361899674', 'showFun': 1, 'nickname': '用户980345', 'age': 0, 'isRegister': 1, 'status': 0}}
2020-10-06 14:21:39,104 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:21:39,104 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'auth': 'd6d2d03528ce46f0ba7e2e2c4b532a26'}
2020-10-06 14:21:39,105 INFO    :请求体：{}
2020-10-06 14:21:39,105 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1026017'}}
2020-10-06 14:21:39,125 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:21:39,126 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'auth': 'd6d2d03528ce46f0ba7e2e2c4b532a26'}
2020-10-06 14:21:39,126 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601969900000, "expectStartTime": 1601966400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1026017", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:21:39,127 INFO    :响应体：{'code': 6018, 'msg': '用户未实名认证', 'result': {}}
2020-10-06 14:21:39,141 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:21:39,141 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'auth': 'd6d2d03528ce46f0ba7e2e2c4b532a26'}
2020-10-06 14:21:39,142 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:21:39,142 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:39,156 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:21:39,157 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'auth': 'd6d2d03528ce46f0ba7e2e2c4b532a26'}
2020-10-06 14:21:39,157 INFO    :请求体：{"partyId": null}
2020-10-06 14:21:39,157 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:39,322 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:21:39,323 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': 'd6d2d03528ce46f0ba7e2e2c4b532a26', 'auth': 'd6d2d03528ce46f0ba7e2e2c4b532a26'}
2020-10-06 14:21:39,323 INFO    :请求体：{"phone": "15361899675", "smsCode": "123456", "deviceId": "tester_eden_15361899675"}
2020-10-06 14:21:39,324 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'rongToken': 'IH32nV3qJVrXJRcr/jWkJCA7fFAWq+iKK6NRAN1VjR8=@ucu5.cn.rongnav.com;ucu5.cn.rongcfg.com', 'gender': 0, 'level': 0, 'avatar': '', 'userId': 944189, 'userCode': 944189, 'token': '9512344a4edf4452858b18cfc2850212', 'phone': '15361899675', 'showFun': 1, 'nickname': '用户944189', 'age': 0, 'isRegister': 1, 'status': 0}}
2020-10-06 14:21:39,342 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:21:39,342 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:39,343 INFO    :请求体：{}
2020-10-06 14:21:39,343 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1125644'}}
2020-10-06 14:21:39,362 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v6/party/createWiseParty
2020-10-06 14:21:39,363 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:39,363 INFO    :请求体：{"applyMicCoin": 0, "expectEndTime": 1601969900000, "expectStartTime": 1601966400000, "joinCoin": 0, "partyCategory": "[{\"categoryId\":26,\"title\":\"\u5b64\u72ec\u6cbb\u6108\u6240\"}]", "partyCover": "http://dingdong-yuming.yuming11.com/liveCover/560258/1601962713916.jpg", "partyType": 2, "serialNo": "1125644", "title": "\u81ea\u52a8\u521b\u5efa\u7684\u76f4\u64ad\u95f4"}
2020-10-06 14:21:39,364 INFO    :响应体：{'code': 6018, 'msg': '用户未实名认证', 'result': {}}
2020-10-06 14:21:39,380 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/join/id
2020-10-06 14:21:39,381 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:39,381 INFO    :请求体：{"partyId": null, "agreePay": 0}
2020-10-06 14:21:39,382 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:39,401 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v2/party/start
2020-10-06 14:21:39,402 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:39,402 INFO    :请求体：{"partyId": null}
2020-10-06 14:21:39,402 INFO    :响应体：{'code': 406, 'msg': '请输入酒局id', 'result': {}}
2020-10-06 14:21:44,642 INFO    :接口访问成功，url：http://10.113.248.196/api-user/v1/user/login/phone
2020-10-06 14:21:44,642 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:44,643 INFO    :请求体：{"phone": "15361899676", "smsCode": "123456", "deviceId": "tester_eden_15361899676"}
2020-10-06 14:21:44,643 INFO    :响应体：{'code': 6002, 'msg': '获取IM Server token出错', 'result': {}}
2020-10-06 14:21:44,659 INFO    :接口访问成功，url：http://10.113.248.196/api-party/v1/party/create/init
2020-10-06 14:21:44,660 INFO    :请求头：{'device': 'ios', 'version': '1.2.9', 'device-product': '1', 'device-model': '1', 'device-os-ver': '1', 'Content-Type': 'application/json;charset=utf-8', 'token': '9512344a4edf4452858b18cfc2850212', 'auth': '9512344a4edf4452858b18cfc2850212'}
2020-10-06 14:21:44,660 INFO    :请求体：{}
2020-10-06 14:21:44,660 INFO    :响应体：{'code': 200, 'msg': 'SUCCESS', 'result': {'wines': [{'cfyId': 5, 'title': '黄酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/feca3c521bf3775bd79f4f522e773c7182d1c73e/60007fcb16064fce2f684d8be97e6f01.png', 'notice': '云医生提示您，饮用黄酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用黄酒前切勿食用头孢类药品，请适量饮酒，有意身心健康~黄酒', 'isExchangeBase': 1, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 2, 'title': '啤酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1dc1898e52ef13c47ebeed6a34192a4e1ec183/752bc4b423581249b9de8cd74e661ecf.png', 'notice': '云医生提示您，饮用啤酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用啤酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~啤酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 1, 'title': '白酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/c74931e0739859c69fe029736ca1c60c7fb7799a/6aae27e58740398c4657e076db14efde.png', 'notice': '云医生提示您，饮用白酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用白酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~白酒', 'isExchangeBase': 0, 'exchangeWeight': 1, 'sort': 0}, {'cfyId': 4, 'title': '洋酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/93397e58494e87617b491a6650ba8214f0475250/a7ad985f7baf305ba0c902f0088a0c31.png', 'notice': '云医生提示您，饮用洋酒时切勿食用海鲜、柿子等食物一起食用，切勿与其他酒类混合饮用，饮用洋酒前切勿食用头孢类药品，请适量饮酒，有益身心健康~洋酒', 'isExchangeBase': 0, 'exchangeWeight': 4, 'sort': 1}, {'cfyId': 3, 'title': '红酒', 'cover': 'https://shanju-yuming-test.yuming11.com/20200914/0b1065ab388c71796f500a31e2528f56ed48fb07/688b78495b1513360a88ae748f81e8ed.png', 'notice': '云医生提示您，饮用红酒时切勿食用海鲜，胡萝卜，切勿与其他酒类混合饮用，饮用红酒之前切勿食用头孢类药品，请适量饮酒，有意身心健康~红酒', 'isExchangeBase': 0, 'exchangeWeight': 3, 'sort': 4}], 'rules': [{'ruleId': 1, 'ruleContent': '酒局开始全体举杯 共饮3杯', 'sort': 0}, {'ruleId': 2, 'ruleContent': '酒局开始后迟到早退，自罚三杯', 'sort': 1}], 'serialNo': '1020781'}}
